,DATE,WEEK,COUNTRY,PAYMENT_ID
404,20/08/2021,34,Czechia,fd5793088d158819ec3fb00fdac2bc997c67a7f3
1040,28/08/2021,35,Hungary,fd488d7f
451,20/08/2021,34,Slovakia,fd4787c5
309,19/08/2021,34,Austria,fd418d8359f889b562bab15a13cdb91e4da593d560e1a5b7823c98efc594b2e0626e96c6
508,21/08/2021,34,Mexico,fd0b95d6a909b87b6a3a85854c2c981fced582cad7ea9bdde5d4939bb64bb64b75409c54b0139cc9a14d8d544bdebc1e8b7490aeae60a909467180ca8002901105c4bfc406a0b2470db49e1729b59e7204a18c36ebf99cfd95deb3c19b95a8fb511b96891722a676039c9528531f822a
386,19/08/2021,34,Venezuela (Bolivarian Republic of),fcf282fb4ff08b4b
342,19/08/2021,34,Ireland,fcc789538f768752a8aca80113cbbf2a19198a6968b3a999e50485f84966bc1ece0fb6db6e6aabf21a10a12c5195b85141f29ac1d825b9ac1b0a84995258997db17caf59f61883c666eea118b05481783ca1bc277d02977fa6aaa99df96893bbb0c3a41fd9968a3edc01bc05395da29c13eca5a13a548b263e839c33aa69856c5a62be929480be85c244b707a66192f26109b9e9596badb5e5ad9a8cbc52a4183f65b6d6ad0d8d7e9461b073f8db8bfef8c79918220a8c53d0a0b95f6dacb99807c4b1a92fd7b1ac1e7ba2c40c05bf5e2175be704d6f9472cf2392fc85b787e3f7548dc7900ebd16e841b41aeaf3b954466f88b80092a587356eaa5c40e88be1b51081d25c72af3968debe324381bf0b54fdb31009b08c7fb3b688d82e9e932f5e058b3404-Dec-499e8686bb90b7863c4b618f2b4adf954c65658cbbcbbeabb37e8096b067bc959677a288784cfdaee86c7886218c73b8d1a635b208969cb98059318491a617b9b7f7dbb7e1c73fb919d04899a2cdc9b1ada178adf9fdf18716b834b314623ea30f034085dfcf7e974e65eabc4429d0b81e32dba63d272caa7a6a658f5302dbbdb1b9b695de6c66be3d5dd39091913f86b69c43a7e0d7eaa6a504f98dbd233fa1bb36e79c14bed6b8d3a5089608978683d9889986cb78198988d102b1d769ca886fe962b86bc25991b9227eb6a0a74fb6c58767840937c9b0bcbc6bac18ece8aa3f326c86f7fcbfa1538673891eb60fba54e02d88b6bea18fd0dfd3b747629e9910e6eb979a91ae9e5b65d489119bae9babd57a9acc0f52b8b4994bbe2712b3bd4ed72a9a0ddcaeb280d798957c7e28a971909fa906
374,19/08/2021,34,Slovakia,fcb8ac42005fb476
1017,28/08/2021,35,Bolivia (Plurinational State of),fcad8953e0c981ee
646,23/08/2021,35,France,fc98a56ebb7197287ec2a49f88b3bf65eafc8fa55c12adbc28c1b59fb47481b705559d7e156c93ee66c5a76b0ec585f205f08722ab51b4f3077cbb6256b889e2237495336cce89b6a3ba85fff30b960dbdcebc0aa19da1347d84a8c2fd20b8306f03ad5325018b1d6f5b811cc4a0aa091d2c8dd67a5ebaf63cd0bc976316b324d3fa9d38c51db16c0909804c1df69707a49aa7afa693b6cb22edbd14c8e48302397f99eda9bfac03a6928d1083ae983374128893aebc93a63283b8192a948775fbec908577b68b96bcc0a17dc03fad4255ceb6cba60b85c10d0eaf19d8ae861156d1bdc702af80b8e5908b18bba3be62d984bcc55445841e726cbdd10fc290de3018b60b8dd3bb61548fb9f8e66ab939e89bba3e1160b0ef3773a7969e398ac0faa0908c4a4ab052cc4a89f6576fb712a66d888226ddae064a83ae29d71b82bccebc8770b2cfb3c0834eaed4780db2baecae864444c4b343c029a7ef79ec9ce9ce279453b39db400a94c84080bc6ac121d84b4e0b5a68f945b8f8e5c8a2a99b56d97a4097ab0b57d8022abb95d98b876024482dc19c79fc8d8679166dd46a7623b65ae1b5b219de20e1aaf179889aa8edecd91c47cea82c2b6c49c4b61a0b606a2d99a4d27da82b58491b1989306b4da7c30aacbf15b86ff45cc8328d160ac7306ef8560612cb8f3912c916124369625aa94bb0ae3e3b93ed9db88dbf09c81961f2aaea247c2a5af8df2a31528439fe1a24580d68.36E+27ba8596ad0f4d9f18e1e5afe40bb5ae3600b799c1bb798e714fb4a539a775b6ee55ac84fdaaa88e29a496b69544ce94dde60999cac8aeb1ccd13f988b28d7b5f802af96dc74d5bb3d8686b372c5ab9ce35519b996c84c8cc0897899913748fd0753796eb8687ab0c1ce8b4431645afbc5742a44d783bb582937fbc8fee80b30867abb513
269,17/08/2021,34,Canada,fc8da95542d1a051afa6a33aef0fb8e008519b371caba54a
441,20/08/2021,34,Peru,fc699539ab2aab0ec05195b26e7c9528f2129fc86c379cb9a9778e53e706afbaa63391413205a789
506,21/08/2021,34,Malaysia,fc3ca246b7b799ff136e911e
308,19/08/2021,34,Australia,fc179ea6cde6b627bce48064a6ca9dd4da0e887eaf4f9c02af2e84c2b17191966ebfaef55616b57b7cf9af269a079ca3368fbd3a67279eeb4a96acb5d7838cb7acfd923858cb8c3b1641a7b6586d90452b16a8e7605bac646169a847881a969a084aaf796f0e817c23a1951c886d9fc4b1c69a57f79092d74d3aa9b8a71d866e0365a87972ada1b63092b90b3f6190ad553f95697a20a508e15783f028a8bda43366b5f3ca439bef60b2891f12408a87f6a6badc12df9d0e56fa92536138beb795828e0ca3e69035d2c3a10ceb4cac3a852bb0e2c98bbecf9c68b2746afeb535f0c591a7b88996a7da2592763fc6afdc3ab2bdd56b27943f6ec29acb1b398416786e8afae4aeb3562079a47e6ae2aad4f70f8633e8e69a6b17ffbd2f54ff8a7ff729b11f26efaca734bcaba6ece8a6d09494b17b1fef8f5fe5ab94ab43a793ed9c808d7c2d62994b365cb3cd8e989c288cf499f6181497b89d648e68708ba5e3fc5281a4f67db5ddb41a90020c3c8a60abd19349fda8b97a9a89b7276cda8f2cb7258a4e4bfd9c328d618ab0943bba9efa86a79fd14d9adc6be3a77f71f88d71d5b1bc5778d9ba1cf7e7918347b29fdaf688a28f847486693d6d9096d5928b635672b6e41448905553a4ade31c88ab06e6b78f577c40b6666e08b684c5b0a7d1540eac7f3c1b8e65c64c91ed9f95a48b8bbc98f008bfb699d0d88cee1a24ae0339d5bec264a88a25519c9165b93bb2cc78eeb1f2887aa62f1009bd097151951999c4b16cc9929bd4e7f1b3d307c498500d38aa1050e39fad41b4a15b934c92e794a2aeab819084427832999dcfe9b29067c29ac00c66aa00e63fbe80b90ab104c275b20f5030936d408ca349bc319874ac0da4fb2bdbbbff2a39ae223d9c9c5c47429b7a3c2f86bf5a65bd65c1969dc6a13b8a2d7553a99646e79d768c919a76987997d05b998ff2b10d8d6ce7c092d4b236b4aba60a9a5674768e1cb318a37fe659a7e3eaea8455238d93aa20afbbfecaa787d441238ff7b1e5b51c8182b84276559edf605aa8916ee29ab686a9bc37447ab00de3f594dd6c75ba6cb39d8ff5a50990e1649ba6d660a88868667081188c4785559b93bfbfa546b6c2f574a3954f7faa40912587a08bd29cc2525c93683a0589cccaac9524238a9843d2ac83d7dfe699ea43a7af3161e780fe806fad34c26eb764f19687dfc3da931301f7b469bdfdb8ef63f58a2d7dc59505b6cdb59294c18aca6ecdaa6d0fc69ebad78b96ecebe2a3f0625591f58ef18cf90409a794e08382afe6b4a1089c569b184e3fbc966a02ba7080378f66bdfd878a123aa89a68f9a26c4f4aa6a6151ba29f2b33bc0bd8279aa9ac649c09ebeeb078e247b064d00b836f6dc5a9cd332ca99ff1b792d8d0d0a3d7e1c29c06afbda870634da237e295a23621eaa706f9c5b37e592a8e58036da890383ea39114aca2ba
190,15/08/2021,34,Germany,fc159ff1799da72942c384c73a2699c231deae2101feb706c8ab8caacb19bd8ec903a6762e4cbafa4d5cb20574dc8e8a2586824dc1a35a23b39a071dd48df01d8cb59689f2b9de1742a89aee36b5a118db9aa8559193f954b0aefe4b3c910fa9099e0146d39ffad866b6397a538bc36e64a012f37f9394ae60b12f2bbd9441ac8e8485b00c819b1f65a463d00985400006bbc12363b650c77c9a831e8b912ebfcf9f999545b85b45cd87a5ebccae25a7f08ac451e08b98aeedb2d0447f9c2ebaa582a16f7db30e10998744382cb7ad3a35b12d4efcb9f4e4888c28c62a8fbb11b8aba169cf91fd8efd8b5a0549a3e22129a97f156fba56f974b2146ecc929bba36b7103b0baea97fec9fd80ce4a15c70ef9b3963f099f8d02fa461f39191a0c335bb31cee397865c41816184749de01edb82a536c092ff60acb7eabd098a66b0caa8724206b9a8ade0bbbf2c1ab0881a8cb61a95209daa96f69501dae3aa4fffc6a635c5b29e3c05938ab7598892f583b0950d242b87cd08c396d72bb096a4f4f5b86fecfa98f33f789ef734109763004f8959e8c0956dc29a9f716018aadd58e58a4ff6439c0b2b9ba6b154cbb3ae7e218f5670d2be8d2a9b823e1df0b22ddd1aa17ce8c2b28c9d78a30548a99392a94c8d77fc1da5812a54b5d7ad8490e062efaf266cb1a111abcc927656ecb870d91ca1949efeaa0595a68e3b3a75a87cd5af8c0f3ebfa0811e0785bd8a529b0b3f05bbdeff36a3aba0eaa25648519c995643b0a2d8abaec8dc9a9e275aeb97a04e8b9747bb85b4975c1ca6d1d5d6a1c2c53584f788bc9ec36e1c89e046e7b35dbc37a41e3b2dac404e62b4febbb9a82951568faeb6318795f987996e4ec0b6f42fc69372628cb03064c5b6b7da91843cd8e1b2b3899abdf66432bc67fcb0951d380b9acbe9bdaa55b1dd97bec82d9596564282b7dd40b51d4c5290e675c4b417ac949eb27a6091539bcbbcee48d6967cb2b2a90a6335b5c12681b633571d9816f479b791d9f6845c07e6944b11d9b6eacaa9ad4995c1be6f85d389c37140bc1c2a79b247858d8b461e229afd06b2bc3e9b8a9dead5749b60a42d861ca3b19891d7508c1ca0339d4122d19bb0e86198ad60ada943d745978358e39846246c97a5115bb2dea4dc9b1e101f9144b55d9e212a4a8f921657936c3c3eaae1527eb8ed31559f545a339ace792993915398aaa6c7039a63a8edb427b21eb1f0ec5a8cdbe8689fa58ca9a2028e5eaf1405cfaeab53c3bd170b1f83965cc98003a873942381d3b3c61234bf81bfc4b0c235e9b0f70146bf7f3.89E+119ba782cbe9d3933f96b1af53a278bb5e0850ab66cd3384387ef1abced8149c843482aa6b260e95706f928610ac289ee479e1ba68ff82aa16fe2997c15f49b5788051b8d3ba4397c43d04a6264d8c97a82a01bc5123f088e48c8cb24bced4aa9839bc883a27e7b5838a7aa51f4bd7b9c2cc5fb18f2f1f8adb121dacec71d6894554e982cee69693ada0f79c6c8a6d94672ff0af2907b2ad037d60918a7e3c89be567d8552b2deae432fbbad714e5fa3571e73be0252e6a882d51b9f1b3e20967d3b27931ffbc895898f5695fbd48ba6d16a0594f21f17ad07313842768b0b76e22f585900f39b4900c20a233f3e6888ddf35b2894afeb5a93ceb9feb1fecbcc18253949d2628a16c799f8cb68f1884413129b3dfb4c68d63679d8247493c9b1c8326a6f0eb74aa0a5083bd60807fae5a1435993570908590eb299cb3fd30ba228f5bb8877337b921757f9377d21ea0da57428c88829a9f586717af9381ee99f0489881a6e29e8d670c229576d7268d524d678eb859e990bcb5e7bbe2b5959eef9ccbac4eb694847084ea8ffc060e95201a09b8c64ba6896f60949829bbf68539ea6380ab48a48acb82ef872342a59c144278949cbb2da4e222e2ad0a3f808b171e13844e60b1893d9373a4bfdec88bc5ac08b5ddea04a1c2e4cda8f31fad8e7d038ea171fd4faa762aae89da3794bcc385f7814bb83eba946448b0e66e7990683ad8a555b4fca20f00c68b96961f81456f5f97f79dbc803e04bd8e8ee42392eb0389a1878ab2826f825c84965bd3bf80b953b79b3492a554e4a1a2083bfd8cbd8208ad68bde780a5b252bef1f238b03b7837820b7238a33f07dbadbf777b833716ccbea3f7b198cdc188821641e4b39a64c78f108225b07e1e1880bc52638c14adf7a5d7c9c589cca52c8e8dd55a98dcf8bda3f08cb0a45cfd398dda2af3bc1b78e58698ccc6a34abcfcbfbbacd78cbb50728ec06efba72d9b808ff6319784591759ab9a75f0b00103418a0beec08272e418ac397793b03542b18f2f6255b46d24d4b1338d2d8fb67798aae70e5282f08efcba26ffc3aee636989fe561baa791a82ba03d00cdb46937da8ea7ce78a717c6c2a3e6031aadae414e83f909d69c99e58a9526855cba6054e78a77833796a5da54aea846b48a1a9bbebe092e439a9227349bc8069193df7e10ac03215aadc94337bfdbce2f84349806adace7ca8cbda6248d18e22aa8da2.20E+76d94ab3cf0000aacecbdd815251be827fb29281cbee129472b66b886d9f469da3269a849e307a8ef81f0bbeaf42cf9bece6f8a251128f90c26d09837264e18f50ce5f92bd42d4bd0240eeb8c77d7abdad0661bc65f5eb926d860690d0b46ca51e8a2c9fa3843787119c02a36913efbf1c2ce8a706183d9270ae8ab4239e8eaa6bd5fbb9ea21699f7c325b89585830b6ed27a8b8b4a624acf9bba8b603c4b1a553ee36b6354cac84f76f439edd2c7badce95ecb9d8f10bbce3a36380d2
878,26/08/2021,35,Italy,fc079c6ae786adf09e5193a489d2bc6a5f63a726155089aa86d98263b365908797fa91cf2e80808f3485ac63cfcc96764289ae036ccfb9622ce6a8ba78b192fb571baf188eeb9d349fdf9c15355d8e7f307d957e79c299ef3cce8da418e4bf1ae652bfa30a7284ac71f5a01366b8bd8266e497ed4bca92a5f41b818b645fb2d27438bd75aae594cff50192f081c7bc557f84b7fa7c578325c83699b0677f90fe44eeae7f799681d1c94ab8dd0f2eb039ead0a51bbe3dbec121b5908a43e0bffe6a87a4349bb0bcb3ee31a371c6a6a370fd759c6be8a289cb8941b5cc6ff6a8148d3ca5ec4cb08aacb705ab58b9c18b05760fb7889035ab3a29b5a356e5cba3629aa0861232eab50730afa62347e0ba27a1c696d2bdfc9ee1708e8404e7f38d0748d88c9a0b40b5740b3c99086a57875cf476ba9bd90ab82edf0bbbcdf483914f139c969796f486b51b348b57cb14948d15feb6247aa1aaffa0d085b309fda52b38afaa61c2df979bdf7e92f120a19e4bd54f9007081aa57a73b1b7770a7d98eea9369623d468a8d360af91e9b8a5988cb381b598a62e8b0ce105974a21ffae459c99889350ef8f7aad6bb5fb2abeba96bcb59bbabd0295486c5ba9a89b4c9424be80a708b6d78fd7de01ad9d8a48a46652acbdfea88b9d581.92E+13423f9ff30450b3a4470394d0252e8dea67348b33
1107,29/08/2021,36,Curaçao,fbe686f348869fc9
47,05/08/2021,32,Lithuania,fa71826205d28f40
68,07/08/2021,32,Australia,fa67884edddf8145aa6ebd7db06499c9154793b0a333994af32883613594ad0d9bc9b28de01991b4825a9b46c33abdd216288562
364,19/08/2021,34,Paraguay,fa51b04d
916,26/08/2021,35,South Africa,f9e3910c12b4b0ebda7bafe8f19f967b186b928356278dc6770bbae2f8c18cd3e0f08a512f58986d6a249cdd769e870c9ea1b9abd6dfa094717f9846a1a8bcc313bc9cec9905ae4182ffa0926021a48e1327accb094ab7ed200694a2
8,01/08/2021,32,Turkey,f99fba02
986,27/08/2021,35,"Palestine, State of",f95288c8d99d92bed8259994809cb58e
1139,29/08/2021,36,New Zealand,f94db03a6e29a89e5c2bbd75a18697cd813bbc4654f0b35c4d8c9b54cd3b93dc71e59df8f68b83633073be0bb69899d92be1afd3189e8349477d83d22fcdaeffa7a0a0965ac9aa2162728f8ce232a254b485bb2226378ecbba9eb67803bbb19a9444bef1eab2bd22b65cb001788fbe642c49b5b1de89b352640bb13cc3739471fb2ab69ea5439257ced5b4cd1225bb66b243bc9b6f2388bcc8d69b22b96cb089c2a795d611d9862ae29fa49a9c11a353
914,26/08/2021,35,Serbia,f936bab3f5d69920ae5fbcae
136,12/08/2021,33,South Africa,f8c89986
17,02/08/2021,32,Slovakia,f85580a18127a511
1045,28/08/2021,35,Israel,f849bdcd37ab87b6f0b1840117dc83bea401b1ccf390b2b386a6bb37d86e9a526b658157712a862ff0058d58
1034,28/08/2021,35,Guam,f7f690b3
897,26/08/2021,35,New Zealand,f7e68c26ed6da12cbb409f2eb11aa2a60aa9aeffeaa59c9df4e7bb34f474bc75d914a8388c24982d550eae016a509e5d94d0b07f5244982aa339bd0e1dcdb6f86ed49b3328b1bb6f3426b072b219bf7ba746a6fb207eae9ff4d79fe97d7a9bf4dc08aa8256c08f83bf2fab2dfcf599ec30a8a03ca28b8cf6bb2db0d51854ae210711b70144e7a990d719bd52a3efbbe793397147be4b3ade72abd86336fb793c7b3a358bb92a9f1a694ae3c96729997f540ad6e7.73E+13bdd597f30e61b9b2c80498fbccdd898eceb48fa50994af9e3934ae81a196833450debe4684498b0a25ce879dbad5938a243bb29c8899a0e825c0bc8501cc91c8e07991b6cb30b849f3ecbed6ac159086557ea7e5fc78baa6f9449e83f29d9fd9f96bace83a51901a2034aecdd2b6b904b897bd660d94b2feafa0bc0d4ac1b6fdffbc882183f7928e8dbd9fe2b15596830d22846b132988f789bc91055be1b036729782c5bd26b0d5fb899b430925968b2e63ab58f399aca9647aa6d59e79a3a25b469625f9be96bc83ba8b00
917,26/08/2021,35,Spain,f7a4a03a9e39bf52e57293ba4ab38e1bbeb5984e9d04ae2498b980e78b71afed88c9a26c740883b44cb297094e608c841d63bf2e54a39c391de3915f38a3843540ee850095e7bc7a1b39be9456eca62f871bbafa63c58720731484120956a50dded28ca6b07c9ef16116b57773aea1f0686496587595aecd1585be732272907eb33381562396a8fac7c3930b16dabb6dddcebf7939a1b99455eda1401f3098336fe28a297284963b54139e3f1fa69b4b6ff780fb5b0db7d19362a856d2d0868d6b809e92ac12a7bb8fab9535c22d9baebaec9c6ff9d5bf86e44bb928f7ebafda3eac9c8df1f2873cdefbb8bcdb55a8c03015896c184ca480ef2c89aadc888c969900809191609351bfd091e07aba8849f1eeaa745f088ea0c57ba2d949d89f13400a9ca726cc9001d6909ac193feb593c3268839d8338b6c6842bf8cb8159d4e3f3fa90a62bc99d66c3482beef548643a631bcf4760e88ba2db78318f48f8b42e014af7984acb943b4e9a60a3d96b0bc8decba52c3a0b5e4e9318bc08ee6bd57d23196067defb8762e5ea4af5489897146529ac20895abeb27b8a288153e93d67a2a9083a4f2b569279f98e9d7d9ac760a1b907ec8fea08187b280da76b6ac913c2486076409b67358f5a06d7230b354201bb0eae0ef929eeaa1bf8b8cc49d8e412eb0ac007abef795b6904f08d69e182850ab4e0fa584f9cb289e59ee1aa7311d39846e94028c6f7333982648c4a9bc769d9b620188b14c59a2b140c02a9d49eb8daa546cb7aad0f026b7432a52bfc73a40b3efead9bd0137a48d076dc98875fc189ae4f62c8699d8c798614d70af5d55b0bcaca2ea912aa4bca8ed29d6912588ba9812cebe9638a4688ec7d4d4aae264fdb62fc444b095b72e835ca725bc163140b81709e5984d79a4a1930b3b8b75c3acbfc49449a153484982fa41449bda53dc99269414871cbf5785f6187c9617ca07bc0e24f2957acf50bd64558194b1585c9e957ab0912a050f88e724928424bae7ae24
1134,29/08/2021,36,Malta,f74992025dc4b01f325a8b68
1124,29/08/2021,36,Ireland,f748b5024dff8cba1e84a22d20d38859e1638dea7b05a2a7f2c9bd30d8c5acc1a5b0982d1c30ab8d400e9c95789c9586f39f9bd328aaa0877d6291908619872ca67cbe5e76a08b7df174aa317bc18194d3858e0eb3f88b4b317dab5cabc89ec74185998a33aabe2e79d189b5d8e39c14edbb9fda7db5b8955d9d9977266ca9673e609a1a52258fc9ae018d801e06a2731bc1b2581e859a8865b0a0dbc9a5b9f52d77bcef9e07a09c607e815902a383802c449428c5dbbf5fc84aa6f9442c90657e2aa884daac9845177f8e43519d8c331005b326ae8093314da1a85af1d3899dc93ca4baaca8966b497b8c097.66E+46485d95a02e6fbe97acbbaf0116fc999b38ee93ed8ce3a2bb965183d8d8878d6f81a4b9eeea38bb4c9ecc8fc5db22951fa1a196144bcdaf3e92bca9dd3d908e04eaa7925b7f4daabd12468b24c8238bc48a479daa71a0af28cb168887371d87b5d61cb745ea8e82ccccd88878d93093ea5965821dac558fefc9249b5a27ceb1a423fab29c27d18ae7b0c79a2235e9a949c65b95d3244a85a45844883f00458cb4ced680d45d9fba90172683519ec4bebf8c498ce75337ab756e0591e9f42baef60db8be6b2417b6a26117838f736951250aa868b4a1a85d1738d95d4a98b9931c0b6aaee2fa4a7b48581bf0fe90fa0d83adf96f09c68b7d55c78b8fbbf3696163f32961a5a9fac99f486ba75f39eba671852a9cf1956a7cac08bbb31e8f7811f836fbff7e3f6a4568c5989174d1f9d56c63d809c6010a39f30a0946ae09bad67ea0fa09682c7a94a8aceb7ef1830b611a4f9a2ab5571a1e58d35a15bd57881f9f1e9aa1ec918b414e0d59e043b05b5896fb29fb4189f8af7d371b5161c1c9163e48eb060e24eb281eccba1832790b0311709adb607af92dfd105befcd05bab199bc586566da0b3c1d206bfd8f366b8c5c8daaed085d295a6f70593185e078702710da2bfee83b14ef5ee9790c51592969021a92ba34ba2099456a6b5ffbaa46248f5b4d78bd090acfb62bd06aaba9561b74bbd8e0e2dbb23cca6ad7f126db113dbbcb50ae09c9dc7
6,01/08/2021,32,Slovakia,f70b9e9e
234,16/08/2021,34,Denmark,f692823b
1003,27/08/2021,35,Turkey,f67da51e2470bc3214548d0e51fd9935755aa4630106827e0365a1386956a6cc564babbbd8838ca522f69a5f19bcbda6b1a093d346afb356db53af80038d91a9cf388f9cc2eda7c47f9bb33affa3a8d066a2b85556db8a48c7ab9a6e1596ae2db678a513
1101,29/08/2021,36,Bulgaria,f6199228
1284,31/08/2021,36,Russian Federation,f585a74a
1100,29/08/2021,36,Brunei Darussalam,f56595ea
77,07/08/2021,32,United States of America,f542bc958a4d8950782d8bd9c9b09adce886a7ab294d82afb420a1f79d23bf46b1a88f3cee329252e4319201147fb6f12c659b16923ead963930bfaa8fd6b3f7023b883b7b2592b04aa9953f640398c65187b8d3e00e95d03afa96c23f0d873e6894bad04717939da76998d9533db4a8e53ab6aaedd9aa685acfaeedbb7bb632b199a9302263915e013c80c2a5088b026546a2b537a8a176c38ca492f0b69f35d43d9ef74697930ed7be8d4791d0ab0f53f9bd40506585eaf5ddb4026071b732a77e9f10c2dfb671123dbd4bfb8e8a233385a2447b499a2d2cfdb3128955bbd197e8a52df36a8270dde89b136fb2aadd3ee789ead42b9f8e0a4a86ba739c8c56b48cb012b2428f142c978d0bac33a26275afacd7162e889cc062b724caaf8d5c89ec827dd7c398444c0e87e90657bbe4cd56ba8078e9ab8aefd4a8b27fd8b86b49238727a70d97a78b91991705a6814d1163aca313358c8d3067a4bf7c5e99cebe2d861b0d4890bae7ad8073a2d683cb843a9bc50088bbdc757480bfdce39c864e1f80c706cf8049f34386b5baeaafe92b58b21ff464b95f041cabb408acb3b5cc049c33
700,23/08/2021,35,Virgin Islands (U.S.),f542a2252d32a5e73116a7cb
183,15/08/2021,34,Costa Rica,f511af3e
731,24/08/2021,35,Israel,f4b9b6c002bab183c21dbc56
950,27/08/2021,35,Czechia,f472b61e0fd18f3348709200ec0fae77
